age,sex,isced11,geo,age_numeric,value
29 years,Males,Master's or equivalent level,Norway,29,1028
29 years,Males,Master's or equivalent level,North Macedonia,29,22
29 years,Males,Master's or equivalent level,Netherlands,29,3277
29 years,Males,Bachelor's or equivalent level,Sweden,29,3102
29 years,Males,Bachelor's or equivalent level,Switzerland,29,3321
29 years,Males,Bachelor's or equivalent level,Türkiye,29,95950
29 years,Males,Bachelor's or equivalent level,United Kingdom,29,6129
29 years,Males,Master's or equivalent level,Austria,29,3318
29 years,Males,Master's or equivalent level,Belgium,29,1272
29 years,Males,Master's or equivalent level,Bosnia and Herzegovina,29,251
29 years,Males,Master's or equivalent level,Bulgaria,29,860
29 years,Males,Master's or equivalent level,Croatia,29,604
29 years,Males,Master's or equivalent level,Cyprus,29,299
29 years,Males,Master's or equivalent level,Czechia,29,872
29 years,Males,Master's or equivalent level,Denmark,29,1267
29 years,Males,Master's or equivalent level,Estonia,29,283
29 years,Males,Master's or equivalent level,Finland,29,1536
29 years,Males,Master's or equivalent level,France,29,7711
29 years,Males,Master's or equivalent level,Hungary,29,903
29 years,Males,Master's or equivalent level,Iceland,29,77
29 years,Males,Master's or equivalent level,Ireland,29,537
29 years,Males,Master's or equivalent level,Italy,29,10123
29 years,Males,Master's or equivalent level,Latvia,29,313
29 years,Males,Master's or equivalent level,Liechtenstein,29,14
29 years,Males,Master's or equivalent level,Lithuania,29,338
29 years,Males,Master's or equivalent level,Luxembourg,29,72
29 years,Males,Master's or equivalent level,Malta,29,96
29 years,Males,Master's or equivalent level,Montenegro,29,11
29 years,Total,Bachelor's or equivalent level,Italy,29,17401
29 years,Males,Bachelor's or equivalent level,Spain,29,8171
29 years,Total,Bachelor's or equivalent level,Latvia,29,1038
29 years,Total,Bachelor's or equivalent level,Lithuania,29,1068
29 years,Total,Master's or equivalent level,Hungary,29,1788
29 years,Total,Master's or equivalent level,Iceland,29,252
29 years,Total,Master's or equivalent level,Ireland,29,1207
29 years,Total,Master's or equivalent level,Italy,29,23640
29 years,Total,Master's or equivalent level,Latvia,29,764
29 years,Total,Master's or equivalent level,Liechtenstein,29,20
29 years,Total,Master's or equivalent level,Lithuania,29,834
29 years,Total,Master's or equivalent level,Luxembourg,29,130
29 years,Total,Master's or equivalent level,Malta,29,206
29 years,Total,Master's or equivalent level,Montenegro,29,32
29 years,Total,Master's or equivalent level,Netherlands,29,6967
29 years,Total,Master's or equivalent level,Greece,29,3499
29 years,Total,Master's or equivalent level,North Macedonia,29,54
29 years,Total,Master's or equivalent level,Poland,29,7071
29 years,Total,Master's or equivalent level,Portugal,29,2404
29 years,Total,Master's or equivalent level,Romania,29,3160
29 years,Total,Master's or equivalent level,Serbia,29,1496
29 years,Total,Master's or equivalent level,Slovakia,29,957
29 years,Total,Master's or equivalent level,Slovenia,29,326
29 years,Total,Master's or equivalent level,Spain,29,12927
29 years,Total,Master's or equivalent level,Sweden,29,4340
29 years,Total,Master's or equivalent level,Switzerland,29,3316
29 years,Total,Master's or equivalent level,Türkiye,29,30851
29 years,Total,Master's or equivalent level,United Kingdom,29,14800
29 years,Total,Master's or equivalent level,Norway,29,2332
29 years,Total,Master's or equivalent level,France,29,16377
29 years,Total,Master's or equivalent level,Finland,29,3312
29 years,Total,Master's or equivalent level,Estonia,29,680
29 years,Total,Bachelor's or equivalent level,Luxembourg,29,22
29 years,Total,Bachelor's or equivalent level,Malta,29,93
29 years,Total,Bachelor's or equivalent level,Montenegro,29,311
29 years,Total,Bachelor's or equivalent level,Netherlands,29,8714
29 years,Total,Bachelor's or equivalent level,North Macedonia,29,333
29 years,Total,Bachelor's or equivalent level,Norway,29,5225
29 years,Total,Bachelor's or equivalent level,Poland,29,16019
29 years,Total,Bachelor's or equivalent level,Portugal,29,2147
29 years,Total,Bachelor's or equivalent level,Romania,29,4989
29 years,Total,Bachelor's or equivalent level,Serbia,29,2651
29 years,Total,Bachelor's or equivalent level,Slovakia,29,668
29 years,Total,Bachelor's or equivalent level,Slovenia,29,194
29 years,Total,Bachelor's or equivalent level,Spain,29,16852
29 years,Total,Bachelor's or equivalent level,Sweden,29,8144
29 years,Total,Bachelor's or equivalent level,Switzerland,29,5399
29 years,Total,Bachelor's or equivalent level,Türkiye,29,168005
29 years,Total,Bachelor's or equivalent level,United Kingdom,29,15282
29 years,Total,Master's or equivalent level,Austria,29,6591
29 years,Total,Master's or equivalent level,Belgium,29,2622
29 years,Total,Master's or equivalent level,Bosnia and Herzegovina,29,675
29 years,Total,Master's or equivalent level,Bulgaria,29,1962
29 years,Total,Master's or equivalent level,Croatia,29,1365
29 years,Total,Master's or equivalent level,Cyprus,29,926
29 years,Total,Master's or equivalent level,Czechia,29,1984
29 years,Total,Master's or equivalent level,Denmark,29,2867
29 years,Total,Bachelor's or equivalent level,Liechtenstein,29,12
29 years,Males,Bachelor's or equivalent level,Slovenia,29,92
29 years,Total,Bachelor's or equivalent level,Greece,29,19109
29 years,Males,Bachelor's or equivalent level,Serbia,29,1125
29 years,Females,Bachelor's or equivalent level,North Macedonia,29,181
29 years,Females,Bachelor's or equivalent level,Norway,29,2986
29 years,Females,Bachelor's or equivalent level,Poland,29,9549
29 years,Females,Bachelor's or equivalent level,Portugal,29,965
29 years,Females,Bachelor's or equivalent level,Romania,29,2242
29 years,Females,Bachelor's or equivalent level,Serbia,29,1526
29 years,Females,Bachelor's or equivalent level,Slovakia,29,347
29 years,Females,Bachelor's or equivalent level,Slovenia,29,102
29 years,Females,Bachelor's or equivalent level,Spain,29,8681
29 years,Females,Bachelor's or equivalent level,Sweden,29,5043
29 years,Females,Bachelor's or equivalent level,Switzerland,29,2078
29 years,Females,Bachelor's or equivalent level,Türkiye,29,72055
29 years,Females,Bachelor's or equivalent level,United Kingdom,29,9153
29 years,Females,Master's or equivalent level,Austria,29,3274
29 years,Females,Master's or equivalent level,Belgium,29,1350
29 years,Females,Master's or equivalent level,Bosnia and Herzegovina,29,424
29 years,Females,Master's or equivalent level,Bulgaria,29,1102
29 years,Females,Master's or equivalent level,Croatia,29,761
29 years,Females,Master's or equivalent level,Cyprus,29,627
29 years,Females,Master's or equivalent level,Czechia,29,1112
29 years,Females,Master's or equivalent level,Denmark,29,1600
29 years,Females,Master's or equivalent level,Estonia,29,398
29 years,Females,Master's or equivalent level,Finland,29,1776
29 years,Females,Bachelor's or equivalent level,Netherlands,29,3778
29 years,Females,Bachelor's or equivalent level,Montenegro,29,195
29 years,Females,Bachelor's or equivalent level,Malta,29,56
29 years,Females,Bachelor's or equivalent level,Luxembourg,29,11
29 years,Males,Bachelor's or equivalent level,Germany,29,34902
29 years,Males,Master's or equivalent level,Germany,29,26123
29 years,Total,Bachelor's or equivalent level,Germany,29,57687
29 years,Males,Bachelor's or equivalent level,Slovakia,29,321
29 years,Females,Bachelor's or equivalent level,Germany,29,22785
29 years,Females,Bachelor's or equivalent level,Austria,29,2153
29 years,Females,Bachelor's or equivalent level,Belgium,29,1274
29 years,Females,Bachelor's or equivalent level,Bosnia and Herzegovina,29,380
29 years,Females,Bachelor's or equivalent level,Bulgaria,29,1219
29 years,Females,Bachelor's or equivalent level,Croatia,29,504
29 years,Females,Bachelor's or equivalent level,Cyprus,29,84
29 years,Females,Master's or equivalent level,France,29,8666
29 years,Females,Bachelor's or equivalent level,Czechia,29,1097
29 years,Females,Bachelor's or equivalent level,Estonia,29,431
29 years,Females,Bachelor's or equivalent level,Finland,29,3136
29 years,Females,Bachelor's or equivalent level,France,29,3592
29 years,Females,Bachelor's or equivalent level,Greece,29,9102
29 years,Females,Bachelor's or equivalent level,Hungary,29,1462
29 years,Females,Bachelor's or equivalent level,Iceland,29,251
29 years,Females,Bachelor's or equivalent level,Ireland,29,645
29 years,Females,Bachelor's or equivalent level,Italy,29,8876
29 years,Females,Bachelor's or equivalent level,Latvia,29,518
29 years,Females,Bachelor's or equivalent level,Liechtenstein,29,5
29 years,Females,Bachelor's or equivalent level,Lithuania,29,560
29 years,Females,Bachelor's or equivalent level,Denmark,29,2527
29 years,Females,Master's or equivalent level,Greece,29,2043
29 years,Total,Master's or equivalent level,Germany,29,47563
29 years,Females,Master's or equivalent level,Iceland,29,175
29 years,Males,Bachelor's or equivalent level,Cyprus,29,243
29 years,Males,Bachelor's or equivalent level,Czechia,29,876
29 years,Males,Bachelor's or equivalent level,Denmark,29,2089
29 years,Males,Bachelor's or equivalent level,Estonia,29,300
29 years,Males,Bachelor's or equivalent level,Finland,29,2936
29 years,Males,Bachelor's or equivalent level,France,29,2310
29 years,Males,Bachelor's or equivalent level,Greece,29,10007
29 years,Males,Bachelor's or equivalent level,Hungary,29,1785
29 years,Males,Bachelor's or equivalent level,Iceland,29,128
29 years,Males,Bachelor's or equivalent level,Ireland,29,747
29 years,Males,Bachelor's or equivalent level,Italy,29,8525
29 years,Males,Bachelor's or equivalent level,Latvia,29,520
29 years,Males,Bachelor's or equivalent level,Liechtenstein,29,7
29 years,Males,Bachelor's or equivalent level,Lithuania,29,508
29 years,Males,Bachelor's or equivalent level,Luxembourg,29,11
29 years,Males,Bachelor's or equivalent level,Malta,29,37
29 years,Males,Bachelor's or equivalent level,Montenegro,29,116
29 years,Males,Bachelor's or equivalent level,Netherlands,29,4936
29 years,Males,Bachelor's or equivalent level,Norway,29,2239
29 years,Males,Bachelor's or equivalent level,Poland,29,6470
29 years,Males,Bachelor's or equivalent level,Portugal,29,1182
29 years,Males,Bachelor's or equivalent level,Romania,29,2747
29 years,Females,Master's or equivalent level,Hungary,29,885
29 years,Males,Bachelor's or equivalent level,Croatia,29,554
29 years,Males,Bachelor's or equivalent level,Bulgaria,29,1388
29 years,Males,Bachelor's or equivalent level,North Macedonia,29,152
29 years,Males,Bachelor's or equivalent level,Belgium,29,713
29 years,Males,Bachelor's or equivalent level,Bosnia and Herzegovina,29,400
29 years,Females,Master's or equivalent level,Ireland,29,670
29 years,Females,Master's or equivalent level,Italy,29,13517
29 years,Females,Master's or equivalent level,Latvia,29,451
29 years,Females,Master's or equivalent level,Liechtenstein,29,6
29 years,Females,Master's or equivalent level,Lithuania,29,496
29 years,Females,Master's or equivalent level,Luxembourg,29,58
29 years,Females,Master's or equivalent level,Montenegro,29,21
29 years,Females,Master's or equivalent level,Netherlands,29,3690
29 years,Females,Master's or equivalent level,North Macedonia,29,32
29 years,Females,Master's or equivalent level,Norway,29,1304
29 years,Females,Master's or equivalent level,Malta,29,110
29 years,Females,Master's or equivalent level,Portugal,29,1208
29 years,Females,Master's or equivalent level,Romania,29,1562
29 years,Females,Master's or equivalent level,Serbia,29,841
29 years,Females,Master's or equivalent level,Slovakia,29,520
29 years,Males,Bachelor's or equivalent level,Austria,29,2599
29 years,Females,Master's or equivalent level,Slovenia,29,204
29 years,Females,Master's or equivalent level,Spain,29,7338
29 years,Females,Master's or equivalent level,United Kingdom,29,8825
29 years,Females,Master's or equivalent level,Poland,29,3963
29 years,Females,Master's or equivalent level,Türkiye,29,11944
29 years,Females,Master's or equivalent level,Sweden,29,2489
29 years,Females,Master's or equivalent level,Switzerland,29,1661
30 years,Total,Bachelor's or equivalent level,Austria,30,3910
30 years,Males,Master's or equivalent level,United Kingdom,30,5441
30 years,Males,Master's or equivalent level,Türkiye,30,16559
30 years,Males,Master's or equivalent level,Sweden,30,1535
30 years,Males,Master's or equivalent level,Spain,30,4366
30 years,Males,Master's or equivalent level,Slovenia,30,88
30 years,Males,Master's or equivalent level,Slovakia,30,240
30 years,Males,Master's or equivalent level,Austria,30,2832
30 years,Total,Bachelor's or equivalent level,Belgium,30,1701
30 years,Males,Master's or equivalent level,Switzerland,30,1289
30 years,Total,Bachelor's or equivalent level,Bosnia and Herzegovina,30,613
30 years,Total,Bachelor's or equivalent level,France,30,6051
30 years,Total,Bachelor's or equivalent level,Croatia,30,919
30 years,Total,Bachelor's or equivalent level,Cyprus,30,325
30 years,Total,Bachelor's or equivalent level,Czechia,30,1615
30 years,Total,Bachelor's or equivalent level,Denmark,30,3710
30 years,Total,Bachelor's or equivalent level,Estonia,30,652
30 years,Total,Bachelor's or equivalent level,Finland,30,5368
30 years,Males,Master's or equivalent level,Serbia,30,516
30 years,Total,Bachelor's or equivalent level,Greece,30,11317
30 years,Total,Bachelor's or equivalent level,Hungary,30,2831
30 years,Total,Bachelor's or equivalent level,Iceland,30,312
30 years,Total,Bachelor's or equivalent level,Ireland,30,1157
30 years,Total,Bachelor's or equivalent level,Italy,30,14291
30 years,Total,Bachelor's or equivalent level,Bulgaria,30,2388
30 years,Males,Master's or equivalent level,Romania,30,4576
30 years,Males,Master's or equivalent level,Italy,30,7627
30 years,Males,Master's or equivalent level,Poland,30,2424
30 years,Males,Master's or equivalent level,Belgium,30,1001
30 years,Males,Master's or equivalent level,Bosnia and Herzegovina,30,237
30 years,Males,Master's or equivalent level,Bulgaria,30,793
30 years,Males,Master's or equivalent level,Croatia,30,477
30 years,Males,Master's or equivalent level,Cyprus,30,292
30 years,Total,Bachelor's or equivalent level,Latvia,30,949
30 years,Males,Master's or equivalent level,Czechia,30,705
